inventory_id,film_id,store_id,last_update
2845,624,1,2021-03-06 15:52:31
2846,624,2,2021-03-06 15:52:31
2847,624,2,2021-03-06 15:52:31
2848,624,2,2021-03-06 15:52:31
2849,624,2,2021-03-06 15:52:31
2850,625,1,2021-03-06 15:52:31
2851,625,1,2021-03-06 15:52:31
2852,625,1,2021-03-06 15:52:31
2853,625,2,2021-03-06 15:52:31
2854,625,2,2021-03-06 15:52:31
2855,625,2,2021-03-06 15:52:31
2856,625,2,2021-03-06 15:52:31
2857,626,2,2021-03-06 15:52:31
2858,626,2,2021-03-06 15:52:31
2859,626,2,2021-03-06 15:52:31
2860,626,2,2021-03-06 15:52:31
2861,627,2,2021-03-06 15:52:31
2862,627,2,2021-03-06 15:52:31
2863,627,2,2021-03-06 15:52:31
2864,628,1,2021-03-06 15:52:31
2865,628,1,2021-03-06 15:52:31
2866,628,1,2021-03-06 15:52:31
2867,628,2,2021-03-06 15:52:31
2868,628,2,2021-03-06 15:52:31
2869,629,2,2021-03-06 15:52:31
2870,629,2,2021-03-06 15:52:31
2871,629,2,2021-03-06 15:52:31
2872,629,2,2021-03-06 15:52:31
2873,630,2,2021-03-06 15:52:31
2874,630,2,2021-03-06 15:52:31
2875,630,2,2021-03-06 15:52:31
2876,631,1,2021-03-06 15:52:31
2877,631,1,2021-03-06 15:52:31
2878,631,1,2021-03-06 15:52:31
2879,631,2,2021-03-06 15:52:31
2880,631,2,2021-03-06 15:52:31
2881,632,1,2021-03-06 15:52:31
2882,632,1,2021-03-06 15:52:31
2883,632,1,2021-03-06 15:52:31
2884,633,2,2021-03-06 15:52:31
2885,633,2,2021-03-06 15:52:31
2886,633,2,2021-03-06 15:52:31
2887,634,2,2021-03-06 15:52:31
2888,634,2,2021-03-06 15:52:31
2889,634,2,2021-03-06 15:52:31
2890,634,2,2021-03-06 15:52:31
2891,635,2,2021-03-06 15:52:31
2892,635,2,2021-03-06 15:52:31
2893,636,1,2021-03-06 15:52:31
2894,636,1,2021-03-06 15:52:31
2895,636,1,2021-03-06 15:52:31
2896,637,1,2021-03-06 15:52:31
2897,637,1,2021-03-06 15:52:31
2898,637,2,2021-03-06 15:52:31
2899,637,2,2021-03-06 15:52:31
2900,637,2,2021-03-06 15:52:31
2901,638,1,2021-03-06 15:52:31
2902,638,1,2021-03-06 15:52:31
2903,638,1,2021-03-06 15:52:31
2904,638,1,2021-03-06 15:52:31
2905,638,2,2021-03-06 15:52:31
2906,638,2,2021-03-06 15:52:31
2907,638,2,2021-03-06 15:52:31
2908,638,2,2021-03-06 15:52:31
2909,639,2,2021-03-06 15:52:31
2910,639,2,2021-03-06 15:52:31
2911,639,2,2021-03-06 15:52:31
2912,640,2,2021-03-06 15:52:31
2913,640,2,2021-03-06 15:52:31
2914,640,2,2021-03-06 15:52:31
2915,641,1,2021-03-06 15:52:31
2916,641,1,2021-03-06 15:52:31
2917,641,1,2021-03-06 15:52:31
2918,641,2,2021-03-06 15:52:31
2919,641,2,2021-03-06 15:52:31
2920,641,2,2021-03-06 15:52:31
2921,641,2,2021-03-06 15:52:31
2922,643,1,2021-03-06 15:52:31
2923,643,1,2021-03-06 15:52:31
2924,643,1,2021-03-06 15:52:31
2925,643,2,2021-03-06 15:52:31
2926,643,2,2021-03-06 15:52:31
2927,643,2,2021-03-06 15:52:31
2928,644,1,2021-03-06 15:52:31
2929,644,1,2021-03-06 15:52:31
2930,644,1,2021-03-06 15:52:31
2931,644,2,2021-03-06 15:52:31
2932,644,2,2021-03-06 15:52:31
2933,644,2,2021-03-06 15:52:32
2934,644,2,2021-03-06 15:52:32
2935,645,1,2021-03-06 15:52:32
2936,645,1,2021-03-06 15:52:32
2937,645,1,2021-03-06 15:52:32
2938,645,2,2021-03-06 15:52:32
2939,645,2,2021-03-06 15:52:32
2940,645,2,2021-03-06 15:52:32
2941,646,1,2021-03-06 15:52:32
2942,646,1,2021-03-06 15:52:32
2943,646,1,2021-03-06 15:52:32
2944,646,2,2021-03-06 15:52:32
2945,646,2,2021-03-06 15:52:32
2946,647,1,2021-03-06 15:52:32
2947,647,1,2021-03-06 15:52:32
2948,647,1,2021-03-06 15:52:32
2949,647,2,2021-03-06 15:52:32
2950,647,2,2021-03-06 15:52:32
2951,647,2,2021-03-06 15:52:32
2952,648,1,2021-03-06 15:52:32
2953,648,1,2021-03-06 15:52:32
2954,648,1,2021-03-06 15:52:32
2955,648,1,2021-03-06 15:52:32
2956,648,2,2021-03-06 15:52:32
2957,648,2,2021-03-06 15:52:32
2958,649,1,2021-03-06 15:52:32
2959,649,1,2021-03-06 15:52:32
2960,649,2,2021-03-06 15:52:32
2961,649,2,2021-03-06 15:52:32
2962,649,2,2021-03-06 15:52:32
2963,649,2,2021-03-06 15:52:32
2964,650,1,2021-03-06 15:52:32
2965,650,1,2021-03-06 15:52:32
2966,650,2,2021-03-06 15:52:32
2967,650,2,2021-03-06 15:52:32
2968,650,2,2021-03-06 15:52:32
2969,650,2,2021-03-06 15:52:32
2970,651,1,2021-03-06 15:52:32
2971,651,1,2021-03-06 15:52:32
2972,651,2,2021-03-06 15:52:32
2973,651,2,2021-03-06 15:52:32
2974,651,2,2021-03-06 15:52:32
2975,651,2,2021-03-06 15:52:32
2976,652,1,2021-03-06 15:52:32
2977,652,1,2021-03-06 15:52:32
2978,652,1,2021-03-06 15:52:32
2979,652,1,2021-03-06 15:52:32
2980,653,1,2021-03-06 15:52:32
2981,653,1,2021-03-06 15:52:32
2982,654,1,2021-03-06 15:52:32
2983,654,1,2021-03-06 15:52:32
2984,654,2,2021-03-06 15:52:32
2985,654,2,2021-03-06 15:52:32
2986,655,1,2021-03-06 15:52:32
2987,655,1,2021-03-06 15:52:32
2988,655,1,2021-03-06 15:52:32
2989,655,2,2021-03-06 15:52:32
2990,655,2,2021-03-06 15:52:32
2991,655,2,2021-03-06 15:52:32
2992,656,2,2021-03-06 15:52:32
2993,656,2,2021-03-06 15:52:32
2994,657,1,2021-03-06 15:52:32
2995,657,1,2021-03-06 15:52:32
2996,657,1,2021-03-06 15:52:32
2997,657,1,2021-03-06 15:52:32
2998,657,2,2021-03-06 15:52:32
2999,657,2,2021-03-06 15:52:32
3000,658,2,2021-03-06 15:52:32
3001,658,2,2021-03-06 15:52:32
3002,658,2,2021-03-06 15:52:32
3003,658,2,2021-03-06 15:52:32
3004,659,2,2021-03-06 15:52:32
3005,659,2,2021-03-06 15:52:32
3006,660,1,2021-03-06 15:52:32
3007,660,1,2021-03-06 15:52:32
3008,660,2,2021-03-06 15:52:32
3009,660,2,2021-03-06 15:52:32
3010,661,1,2021-03-06 15:52:32
3011,661,1,2021-03-06 15:52:32
3012,661,1,2021-03-06 15:52:32
3013,661,1,2021-03-06 15:52:32
3014,662,1,2021-03-06 15:52:32
3015,662,1,2021-03-06 15:52:32
3016,662,2,2021-03-06 15:52:32
3017,662,2,2021-03-06 15:52:32
3018,663,1,2021-03-06 15:52:32
3019,663,1,2021-03-06 15:52:32
3020,663,1,2021-03-06 15:52:32
3021,663,2,2021-03-06 15:52:32
3022,663,2,2021-03-06 15:52:32
3023,664,1,2021-03-06 15:52:32
3024,664,1,2021-03-06 15:52:32
3025,664,2,2021-03-06 15:52:32
3026,664,2,2021-03-06 15:52:32
3027,664,2,2021-03-06 15:52:32
3028,665,1,2021-03-06 15:52:32
3029,665,1,2021-03-06 15:52:32
3030,665,1,2021-03-06 15:52:32
3031,665,1,2021-03-06 15:52:32
3032,665,2,2021-03-06 15:52:32
3033,665,2,2021-03-06 15:52:32
3034,665,2,2021-03-06 15:52:32
3035,666,1,2021-03-06 15:52:32
3036,666,1,2021-03-06 15:52:32
3037,666,1,2021-03-06 15:52:32
3038,666,2,2021-03-06 15:52:32
3039,666,2,2021-03-06 15:52:32
3040,667,1,2021-03-06 15:52:32
3041,667,1,2021-03-06 15:52:32
3042,667,2,2021-03-06 15:52:32
3043,667,2,2021-03-06 15:52:32
3044,668,1,2021-03-06 15:52:32
3045,668,1,2021-03-06 15:52:32
3046,668,2,2021-03-06 15:52:32
3047,668,2,2021-03-06 15:52:32
3048,668,2,2021-03-06 15:52:32
3049,670,1,2021-03-06 15:52:32
3050,670,1,2021-03-06 15:52:32
3051,670,1,2021-03-06 15:52:32
3052,670,1,2021-03-06 15:52:32
3053,670,2,2021-03-06 15:52:32
3054,670,2,2021-03-06 15:52:32
3055,670,2,2021-03-06 15:52:32
3056,672,1,2021-03-06 15:52:32
3057,672,1,2021-03-06 15:52:33
3058,672,2,2021-03-06 15:52:33
3059,672,2,2021-03-06 15:52:33
3060,672,2,2021-03-06 15:52:33
3061,672,2,2021-03-06 15:52:33
3062,673,1,2021-03-06 15:52:33
3063,673,1,2021-03-06 15:52:33
3064,673,2,2021-03-06 15:52:33
3065,673,2,2021-03-06 15:52:33
3066,674,1,2021-03-06 15:52:33
3067,674,1,2021-03-06 15:52:33
3068,674,1,2021-03-06 15:52:33
3069,675,1,2021-03-06 15:52:33
3070,675,1,2021-03-06 15:52:33
3071,676,1,2021-03-06 15:52:33
3072,676,1,2021-03-06 15:52:33
3073,676,2,2021-03-06 15:52:33
3074,676,2,2021-03-06 15:52:33
3075,676,2,2021-03-06 15:52:33
3076,676,2,2021-03-06 15:52:33
3077,677,1,2021-03-06 15:52:33
3078,677,1,2021-03-06 15:52:33
3079,677,1,2021-03-06 15:52:33
3080,677,2,2021-03-06 15:52:33
3081,677,2,2021-03-06 15:52:33
3082,677,2,2021-03-06 15:52:33
3083,677,2,2021-03-06 15:52:33
3084,678,1,2021-03-06 15:52:33
3085,678,1,2021-03-06 15:52:33
3086,678,1,2021-03-06 15:52:33
3087,678,1,2021-03-06 15:52:33
3088,679,1,2021-03-06 15:52:33
3089,679,1,2021-03-06 15:52:33
3090,679,2,2021-03-06 15:52:33
3091,679,2,2021-03-06 15:52:33
3092,680,1,2021-03-06 15:52:33
3093,680,1,2021-03-06 15:52:33
3094,680,2,2021-03-06 15:52:33
3095,680,2,2021-03-06 15:52:33
3096,680,2,2021-03-06 15:52:33
3097,680,2,2021-03-06 15:52:33
3098,681,1,2021-03-06 15:52:33
3099,681,1,2021-03-06 15:52:33
3100,681,1,2021-03-06 15:52:33
3101,681,2,2021-03-06 15:52:33
3102,681,2,2021-03-06 15:52:33
3103,681,2,2021-03-06 15:52:33
3104,682,1,2021-03-06 15:52:33
3105,682,1,2021-03-06 15:52:33
3106,682,1,2021-03-06 15:52:33
3107,683,1,2021-03-06 15:52:33
3108,683,1,2021-03-06 15:52:33
3109,683,1,2021-03-06 15:52:33
3110,683,1,2021-03-06 15:52:33
3111,683,2,2021-03-06 15:52:33
3112,683,2,2021-03-06 15:52:33
3113,683,2,2021-03-06 15:52:33
3114,683,2,2021-03-06 15:52:33
3115,684,2,2021-03-06 15:52:33
3116,684,2,2021-03-06 15:52:33
3117,685,2,2021-03-06 15:52:33
3118,685,2,2021-03-06 15:52:33
3119,686,1,2021-03-06 15:52:33
3120,686,1,2021-03-06 15:52:33
3121,686,1,2021-03-06 15:52:33
3122,686,1,2021-03-06 15:52:33
3123,687,1,2021-03-06 15:52:33
3124,687,1,2021-03-06 15:52:33
3125,687,1,2021-03-06 15:52:33
3126,687,2,2021-03-06 15:52:33
3127,687,2,2021-03-06 15:52:33
3128,687,2,2021-03-06 15:52:33
3129,687,2,2021-03-06 15:52:33
3130,688,2,2021-03-06 15:52:33
3131,688,2,2021-03-06 15:52:33
3132,688,2,2021-03-06 15:52:33
3133,688,2,2021-03-06 15:52:33
3134,689,1,2021-03-06 15:52:33
3135,689,1,2021-03-06 15:52:33
3136,689,1,2021-03-06 15:52:33
3137,689,1,2021-03-06 15:52:33
3138,689,2,2021-03-06 15:52:33
3139,689,2,2021-03-06 15:52:33
3140,690,1,2021-03-06 15:52:33
3141,690,1,2021-03-06 15:52:33
3142,690,1,2021-03-06 15:52:33
3143,690,1,2021-03-06 15:52:33
3144,690,2,2021-03-06 15:52:33
3145,690,2,2021-03-06 15:52:33
3146,691,1,2021-03-06 15:52:33
3147,691,1,2021-03-06 15:52:33
3148,691,1,2021-03-06 15:52:33
3149,691,2,2021-03-06 15:52:33
3150,691,2,2021-03-06 15:52:33
3151,692,2,2021-03-06 15:52:33
3152,692,2,2021-03-06 15:52:33
3153,692,2,2021-03-06 15:52:33
3154,693,1,2021-03-06 15:52:33
3155,693,1,2021-03-06 15:52:33
3156,693,2,2021-03-06 15:52:33
3157,693,2,2021-03-06 15:52:33
3158,693,2,2021-03-06 15:52:33
3159,694,1,2021-03-06 15:52:33
3160,694,1,2021-03-06 15:52:33
3161,694,1,2021-03-06 15:52:33
3162,694,1,2021-03-06 15:52:33
3163,694,2,2021-03-06 15:52:33
3164,694,2,2021-03-06 15:52:33
3165,695,1,2021-03-06 15:52:33
3166,695,1,2021-03-06 15:52:33
3167,696,1,2021-03-06 15:52:33
3168,696,1,2021-03-06 15:52:33
3169,696,2,2021-03-06 15:52:33
3170,696,2,2021-03-06 15:52:33
3171,696,2,2021-03-06 15:52:33
3172,697,1,2021-03-06 15:52:33
3173,697,1,2021-03-06 15:52:33
3174,697,1,2021-03-06 15:52:33
3175,697,1,2021-03-06 15:52:33
3176,697,2,2021-03-06 15:52:33
3177,697,2,2021-03-06 15:52:33
3178,697,2,2021-03-06 15:52:33
3179,697,2,2021-03-06 15:52:33
3180,698,1,2021-03-06 15:52:33
3181,698,1,2021-03-06 15:52:33
3182,698,1,2021-03-06 15:52:33
3183,698,1,2021-03-06 15:52:33
3184,698,2,2021-03-06 15:52:33
3185,698,2,2021-03-06 15:52:34
3186,698,2,2021-03-06 15:52:34
3187,699,1,2021-03-06 15:52:34
3188,699,1,2021-03-06 15:52:34
3189,700,2,2021-03-06 15:52:34
3190,700,2,2021-03-06 15:52:34
3191,700,2,2021-03-06 15:52:34
3192,702,1,2021-03-06 15:52:34
3193,702,1,2021-03-06 15:52:34
3194,702,1,2021-03-06 15:52:34
3195,702,1,2021-03-06 15:52:34
3196,702,2,2021-03-06 15:52:34
3197,702,2,2021-03-06 15:52:34
3198,702,2,2021-03-06 15:52:34
3199,702,2,2021-03-06 15:52:34
3200,703,2,2021-03-06 15:52:34
3201,703,2,2021-03-06 15:52:34
3202,704,1,2021-03-06 15:52:34
3203,704,1,2021-03-06 15:52:34
3204,704,2,2021-03-06 15:52:34
3205,704,2,2021-03-06 15:52:34
3206,704,2,2021-03-06 15:52:34
3207,705,1,2021-03-06 15:52:34
3208,705,1,2021-03-06 15:52:34
3209,705,1,2021-03-06 15:52:34
3210,705,1,2021-03-06 15:52:34
3211,706,1,2021-03-06 15:52:34
3212,706,1,2021-03-06 15:52:34
3213,706,2,2021-03-06 15:52:34
3214,706,2,2021-03-06 15:52:34
3215,706,2,2021-03-06 15:52:34
3216,706,2,2021-03-06 15:52:34
3217,707,1,2021-03-06 15:52:34
3218,707,1,2021-03-06 15:52:34
3219,707,2,2021-03-06 15:52:34
3220,707,2,2021-03-06 15:52:34
3221,707,2,2021-03-06 15:52:34
3222,707,2,2021-03-06 15:52:34
3223,708,1,2021-03-06 15:52:34
3224,708,1,2021-03-06 15:52:34
3225,708,2,2021-03-06 15:52:34
3226,708,2,2021-03-06 15:52:34
3227,709,1,2021-03-06 15:52:34
3228,709,1,2021-03-06 15:52:34
3229,709,2,2021-03-06 15:52:34
3230,709,2,2021-03-06 15:52:34
3231,709,2,2021-03-06 15:52:34
3232,709,2,2021-03-06 15:52:34
3233,710,1,2021-03-06 15:52:34
3234,710,1,2021-03-06 15:52:34
3235,710,1,2021-03-06 15:52:34
3236,710,1,2021-03-06 15:52:34
3237,710,2,2021-03-06 15:52:34
3238,710,2,2021-03-06 15:52:34
3239,711,2,2021-03-06 15:52:34
3240,711,2,2021-03-06 15:52:34
3241,711,2,2021-03-06 15:52:34
3242,711,2,2021-03-06 15:52:34
3243,714,2,2021-03-06 15:52:34
3244,714,2,2021-03-06 15:52:34
3245,714,2,2021-03-06 15:52:34
3246,715,1,2021-03-06 15:52:34
3247,715,1,2021-03-06 15:52:34
3248,715,1,2021-03-06 15:52:34
3249,715,1,2021-03-06 15:52:34
3250,715,2,2021-03-06 15:52:34
3251,715,2,2021-03-06 15:52:34
3252,715,2,2021-03-06 15:52:34
3253,716,1,2021-03-06 15:52:34
3254,716,1,2021-03-06 15:52:34
3255,716,2,2021-03-06 15:52:34
3256,716,2,2021-03-06 15:52:34
3257,716,2,2021-03-06 15:52:34
3258,717,1,2021-03-06 15:52:34
3259,717,1,2021-03-06 15:52:34
3260,717,2,2021-03-06 15:52:34
3261,717,2,2021-03-06 15:52:34
3262,718,2,2021-03-06 15:52:34
3263,718,2,2021-03-06 15:52:34
3264,719,1,2021-03-06 15:52:34
3265,719,1,2021-03-06 15:52:34
3266,720,1,2021-03-06 15:52:34
3267,720,1,2021-03-06 15:52:34
3268,720,1,2021-03-06 15:52:34
3269,720,2,2021-03-06 15:52:34
3270,720,2,2021-03-06 15:52:34
3271,720,2,2021-03-06 15:52:34
3272,720,2,2021-03-06 15:52:34
3273,721,1,2021-03-06 15:52:34
3274,721,1,2021-03-06 15:52:34
3275,722,1,2021-03-06 15:52:34
3276,722,1,2021-03-06 15:52:34
3277,722,2,2021-03-06 15:52:34
3278,722,2,2021-03-06 15:52:34
3279,723,1,2021-03-06 15:52:34
3280,723,1,2021-03-06 15:52:34
3281,723,1,2021-03-06 15:52:34
3282,723,1,2021-03-06 15:52:34
3283,723,2,2021-03-06 15:52:34
3284,723,2,2021-03-06 15:52:34
3285,723,2,2021-03-06 15:52:34
3286,724,1,2021-03-06 15:52:34
3287,724,1,2021-03-06 15:52:34
3288,724,2,2021-03-06 15:52:34
3289,724,2,2021-03-06 15:52:34
3290,724,2,2021-03-06 15:52:34
3291,724,2,2021-03-06 15:52:34
3292,725,1,2021-03-06 15:52:34
3293,725,1,2021-03-06 15:52:34
3294,725,1,2021-03-06 15:52:34
3295,725,2,2021-03-06 15:52:34
3296,725,2,2021-03-06 15:52:34
3297,725,2,2021-03-06 15:52:34
3298,726,2,2021-03-06 15:52:34
3299,726,2,2021-03-06 15:52:34
3300,726,2,2021-03-06 15:52:34
3301,727,1,2021-03-06 15:52:34
3302,727,1,2021-03-06 15:52:34
3303,727,2,2021-03-06 15:52:34
3304,727,2,2021-03-06 15:52:34
3305,727,2,2021-03-06 15:52:34
3306,728,1,2021-03-06 15:52:35
3307,728,1,2021-03-06 15:52:35
3308,728,1,2021-03-06 15:52:35
3309,728,2,2021-03-06 15:52:35
3310,728,2,2021-03-06 15:52:35
3311,729,2,2021-03-06 15:52:35
3312,729,2,2021-03-06 15:52:35
3313,729,2,2021-03-06 15:52:35
3314,729,2,2021-03-06 15:52:35
3315,730,1,2021-03-06 15:52:35
3316,730,1,2021-03-06 15:52:35
3317,730,1,2021-03-06 15:52:35
3318,730,1,2021-03-06 15:52:35
3319,730,2,2021-03-06 15:52:35
3320,730,2,2021-03-06 15:52:35
3321,730,2,2021-03-06 15:52:35
3322,730,2,2021-03-06 15:52:35
3323,731,2,2021-03-06 15:52:35
3324,731,2,2021-03-06 15:52:35
3325,731,2,2021-03-06 15:52:35
3326,732,1,2021-03-06 15:52:35
3327,732,1,2021-03-06 15:52:35
3328,732,1,2021-03-06 15:52:35
3329,732,1,2021-03-06 15:52:35
3330,733,1,2021-03-06 15:52:35
3331,733,1,2021-03-06 15:52:35
3332,733,1,2021-03-06 15:52:35
3333,733,1,2021-03-06 15:52:35
3334,733,2,2021-03-06 15:52:35
3335,733,2,2021-03-06 15:52:35
3336,733,2,2021-03-06 15:52:35
3337,734,1,2021-03-06 15:52:35
3338,734,1,2021-03-06 15:52:35
3339,734,2,2021-03-06 15:52:35
3340,734,2,2021-03-06 15:52:35
3341,734,2,2021-03-06 15:52:35
3342,734,2,2021-03-06 15:52:35
3343,735,1,2021-03-06 15:52:35
3344,735,1,2021-03-06 15:52:35
3345,735,1,2021-03-06 15:52:35
3346,735,2,2021-03-06 15:52:35
3347,735,2,2021-03-06 15:52:35
3348,735,2,2021-03-06 15:52:35
3349,735,2,2021-03-06 15:52:35
3350,736,1,2021-03-06 15:52:35
3351,736,1,2021-03-06 15:52:35
3352,736,1,2021-03-06 15:52:35
3353,736,1,2021-03-06 15:52:35
3354,737,1,2021-03-06 15:52:35
3355,737,1,2021-03-06 15:52:35
3356,737,2,2021-03-06 15:52:35
3357,737,2,2021-03-06 15:52:35
3358,737,2,2021-03-06 15:52:35
3359,737,2,2021-03-06 15:52:35
3360,738,1,2021-03-06 15:52:35
3361,738,1,2021-03-06 15:52:35
3362,738,1,2021-03-06 15:52:35
3363,738,1,2021-03-06 15:52:35
3364,738,2,2021-03-06 15:52:35
3365,738,2,2021-03-06 15:52:35
3366,738,2,2021-03-06 15:52:35
3367,738,2,2021-03-06 15:52:35
3368,739,1,2021-03-06 15:52:35
3369,739,1,2021-03-06 15:52:35
3370,739,2,2021-03-06 15:52:35
3371,739,2,2021-03-06 15:52:35
3372,739,2,2021-03-06 15:52:35
3373,740,2,2021-03-06 15:52:35
3374,740,2,2021-03-06 15:52:35
3375,740,2,2021-03-06 15:52:35
3376,741,1,2021-03-06 15:52:35
3377,741,1,2021-03-06 15:52:35
3378,741,1,2021-03-06 15:52:35
3379,741,1,2021-03-06 15:52:35
3380,741,2,2021-03-06 15:52:35
3381,741,2,2021-03-06 15:52:35
3382,743,1,2021-03-06 15:52:35
3383,743,1,2021-03-06 15:52:35
3384,743,2,2021-03-06 15:52:35
3385,743,2,2021-03-06 15:52:35
3386,743,2,2021-03-06 15:52:35
3387,743,2,2021-03-06 15:52:35
3388,744,1,2021-03-06 15:52:35
3389,744,1,2021-03-06 15:52:35
3390,744,2,2021-03-06 15:52:35
3391,744,2,2021-03-06 15:52:35
3392,744,2,2021-03-06 15:52:35
3393,745,1,2021-03-06 15:52:35
3394,745,1,2021-03-06 15:52:35
3395,745,1,2021-03-06 15:52:35
3396,745,1,2021-03-06 15:52:35
3397,745,2,2021-03-06 15:52:35
3398,745,2,2021-03-06 15:52:35
3399,745,2,2021-03-06 15:52:35
3400,745,2,2021-03-06 15:52:35
3401,746,1,2021-03-06 15:52:35
3402,746,1,2021-03-06 15:52:35
3403,746,2,2021-03-06 15:52:35
3404,746,2,2021-03-06 15:52:35
3405,746,2,2021-03-06 15:52:35
3406,747,1,2021-03-06 15:52:35
3407,747,1,2021-03-06 15:52:35
3408,747,2,2021-03-06 15:52:35
3409,747,2,2021-03-06 15:52:35
3410,747,2,2021-03-06 15:52:35
3411,748,1,2021-03-06 15:52:35
3412,748,1,2021-03-06 15:52:35
3413,748,1,2021-03-06 15:52:35
3414,748,1,2021-03-06 15:52:35
3415,748,2,2021-03-06 15:52:35
3416,748,2,2021-03-06 15:52:35
3417,748,2,2021-03-06 15:52:35
3418,748,2,2021-03-06 15:52:35
3419,749,1,2021-03-06 15:52:35
3420,749,1,2021-03-06 15:52:35
3421,749,2,2021-03-06 15:52:35
3422,749,2,2021-03-06 15:52:35
3423,750,1,2021-03-06 15:52:35
3424,750,1,2021-03-06 15:52:36
3425,750,1,2021-03-06 15:52:36
3426,751,2,2021-03-06 15:52:36
3427,751,2,2021-03-06 15:52:36
3428,752,2,2021-03-06 15:52:36
3429,752,2,2021-03-06 15:52:36
3430,752,2,2021-03-06 15:52:36
3431,753,1,2021-03-06 15:52:36
3432,753,1,2021-03-06 15:52:36
3433,753,1,2021-03-06 15:52:36
3434,753,1,2021-03-06 15:52:36
3435,753,2,2021-03-06 15:52:36
3436,753,2,2021-03-06 15:52:36
3437,753,2,2021-03-06 15:52:36
3438,753,2,2021-03-06 15:52:36
3439,754,2,2021-03-06 15:52:36
3440,754,2,2021-03-06 15:52:36
3441,755,1,2021-03-06 15:52:36
3442,755,1,2021-03-06 15:52:36
3443,755,1,2021-03-06 15:52:36
3444,755,1,2021-03-06 15:52:36
3445,755,2,2021-03-06 15:52:36
3446,755,2,2021-03-06 15:52:36
3447,755,2,2021-03-06 15:52:36
3448,756,2,2021-03-06 15:52:36
3449,756,2,2021-03-06 15:52:36
3450,756,2,2021-03-06 15:52:36
3451,757,1,2021-03-06 15:52:36
3452,757,1,2021-03-06 15:52:36
3453,757,1,2021-03-06 15:52:36
3454,757,2,2021-03-06 15:52:36
3455,757,2,2021-03-06 15:52:36
3456,758,2,2021-03-06 15:52:36
3457,758,2,2021-03-06 15:52:36
3458,758,2,2021-03-06 15:52:36
3459,759,1,2021-03-06 15:52:36
3460,759,1,2021-03-06 15:52:36
3461,759,2,2021-03-06 15:52:36
3462,759,2,2021-03-06 15:52:36
3463,759,2,2021-03-06 15:52:36
3464,759,2,2021-03-06 15:52:36
3465,760,1,2021-03-06 15:52:36
3466,760,1,2021-03-06 15:52:36
3467,760,1,2021-03-06 15:52:36
3468,760,2,2021-03-06 15:52:36
3469,760,2,2021-03-06 15:52:36
3470,760,2,2021-03-06 15:52:36
3471,760,2,2021-03-06 15:52:36
3472,761,2,2021-03-06 15:52:36
3473,761,2,2021-03-06 15:52:36
3474,761,2,2021-03-06 15:52:36
3475,762,2,2021-03-06 15:52:36
3476,762,2,2021-03-06 15:52:36
3477,762,2,2021-03-06 15:52:36
3478,762,2,2021-03-06 15:52:36
3479,763,1,2021-03-06 15:52:36
3480,763,1,2021-03-06 15:52:36
3481,763,1,2021-03-06 15:52:36
3482,763,2,2021-03-06 15:52:36
3483,763,2,2021-03-06 15:52:36
3484,764,1,2021-03-06 15:52:36
3485,764,1,2021-03-06 15:52:36
3486,764,1,2021-03-06 15:52:36
3487,764,1,2021-03-06 15:52:36
3488,764,2,2021-03-06 15:52:36
3489,764,2,2021-03-06 15:52:36
3490,764,2,2021-03-06 15:52:36
3491,764,2,2021-03-06 15:52:36
3492,765,1,2021-03-06 15:52:36
3493,765,1,2021-03-06 15:52:36
3494,765,1,2021-03-06 15:52:36
3495,765,1,2021-03-06 15:52:36
3496,766,1,2021-03-06 15:52:36
3497,766,1,2021-03-06 15:52:36
3498,766,1,2021-03-06 15:52:36
3499,767,1,2021-03-06 15:52:36
3500,767,1,2021-03-06 15:52:36
3501,767,1,2021-03-06 15:52:36
3502,767,1,2021-03-06 15:52:36
3503,767,2,2021-03-06 15:52:36
3504,767,2,2021-03-06 15:52:36
3505,767,2,2021-03-06 15:52:36
3506,767,2,2021-03-06 15:52:36
3507,768,1,2021-03-06 15:52:36
3508,768,1,2021-03-06 15:52:36
3509,768,1,2021-03-06 15:52:36
3510,768,2,2021-03-06 15:52:36
3511,768,2,2021-03-06 15:52:36
3512,768,2,2021-03-06 15:52:36
3513,769,2,2021-03-06 15:52:36
3514,769,2,2021-03-06 15:52:36
3515,770,2,2021-03-06 15:52:36
3516,770,2,2021-03-06 15:52:36
3517,770,2,2021-03-06 15:52:36
3518,771,1,2021-03-06 15:52:36
3519,771,1,2021-03-06 15:52:36
3520,771,1,2021-03-06 15:52:36
3521,771,2,2021-03-06 15:52:36
3522,771,2,2021-03-06 15:52:36
3523,771,2,2021-03-06 15:52:36
3524,771,2,2021-03-06 15:52:36
3525,772,1,2021-03-06 15:52:36
3526,772,1,2021-03-06 15:52:36
3527,772,1,2021-03-06 15:52:36
3528,772,1,2021-03-06 15:52:36
3529,772,2,2021-03-06 15:52:36
3530,772,2,2021-03-06 15:52:36
3531,773,1,2021-03-06 15:52:36
3532,773,1,2021-03-06 15:52:36
3533,773,1,2021-03-06 15:52:36
3534,773,1,2021-03-06 15:52:36
3535,773,2,2021-03-06 15:52:36
3536,773,2,2021-03-06 15:52:36
3537,773,2,2021-03-06 15:52:36
3538,773,2,2021-03-06 15:52:36
3539,774,1,2021-03-06 15:52:36
3540,774,1,2021-03-06 15:52:36
3541,774,1,2021-03-06 15:52:36
3542,774,1,2021-03-06 15:52:36
3543,775,1,2021-03-06 15:52:36
